1010.1483877666469,1049.5093669615753
943.7926282326472,1059.3032467630785
883.4149593456083,1086.2658246171293
843.4213396577043,1143.7379594911945
785.9965207709322,1203.5929166855806
704.2341447672416,1170.0854410183517
700.1776314014087,1091.9846441919992
627.6926371625727,1143.0495892231388
569.9332795564274,1198.140421972412
545.2312420818259,1134.914666163233
492.6845413663864,1181.0235152837197
434.4251757953341,1146.011462510018
355.85883333290417,1178.7363424938667
312.3331228315721,1089.9210355435105
266.59712195559206,1174.9380060772646
220.7289172344302,1092.0974186792705
155.856146627658,1053.4374973723648
76.71009010771225,1039.736193955288
122.21013835081328,1107.497253337645
48.44278281540864,1104.8932266960173
-19.67893369566375,1105.8418092051625
7.479300313313251,1160.9734146085734
-34.481102897777,1195.414718618674
-78.28271520719882,1216.29311582171
-118.50950643188483,1275.4244435388127
-63.25281547671286,1265.070724626682
-13.086110603001718,1256.4128728378892
38.69177392652643,1228.9438845136974
84.50443672237279,1178.3016552907945
170.09318155041436,1178.2188045850132
217.86123162935021,1267.914219768562
118.20197278777454,1267.1541214696797
47.65572406050062,1305.2445417476008
-13.007402084904255,1321.1183978061317
-67.56202736831533,1312.8437613931699
-134.16208515927178,1331.4788871152416
-93.59612982893559,1354.785526176615
-46.04742138140723,1374.8056033395937
8.983156142001961,1378.4290075162921
41.57774996231362,1426.478938473509
81.15177783206062,1362.9318743077522
159.26632354927827,1351.9628992986816
120.38392469998547,1429.2134310416639
158.2248354289026,1495.114064611364
202.7581998270133,1431.789038844395
252.85394725611974,1359.3746691749047
323.4635980529732,1270.935671912856
330.9246591876952,1372.5000827179142
282.9795872536262,1451.0897865631846
352.998474676125,1453.1775213303938
405.1005519910483,1401.4837884823337
400.0399161264068,1319.4846031782713
424.3576203923926,1231.827637282295
468.95429069926314,1295.2105952538823
471.7297239228985,1368.2894235915956
451.86210694084525,1440.1783348212566
475.9021328722722,1497.6910434348763
504.16389207891467,1432.8405246162065
540.9369855307674,1380.4473098091175
531.29257526421,1317.663806559484
512.5149446674229,1243.69076432589
584.378318538942,1274.4660615527189
602.1689091959684,1351.633180930805
661.4332534256705,1315.3689639422785
644.4945643783362,1227.0282315605766
725.1013553359126,1260.9921916444107
743.0529973468945,1345.267745336052
760.341407453673,1424.4705274252842
682.2985984684151,1398.4205063805682
620.2015544603449,1415.4473949713017
564.4345049849644,1436.0695570531711
533.0506074977102,1489.7136292841105
597.0601779547143,1484.4455820815954
652.3558610634924,1479.8546744183548
710.2826621579885,1470.7772962595075
691.5659900228369,1569.2338887303204
721.9187929075733,1728.1345664676658
588.0383435390265,1621.7369453544452
590.8014268987719,1541.7571908078774
518.4521229817695,1547.042806415904
491.408695065288,1592.2107681887874
499.494184030593,1654.6571080244103
459.2427741773539,1730.9585095115397
401.73168462933455,1635.3985628884075
434.3852936479757,1549.3076039262196
409.86667620774006,1485.3679215667592
342.83126685473,1533.568434444138
281.2357179048864,1632.1917384452504
238.6299979149237,1521.6433128376632
154.19643633362713,1605.4623744817238
99.92575088520394,1535.609340039186
73.98243842597275,1475.0501334787261
6.841563905162433,1485.0559702257726
38.91477648391418,1530.7454083499504
39.09986421075236,1601.323586875485
-11.577649673762261,1661.2542939284085
75.98004408001206,1692.7979008901582
69.94361707728507,1813.4599427557398
45.438682003601684,1899.197202220908
-7.200881352613189,1935.0538415398003
-27.69219096297752,1997.460752543388
27.59683035716439,1989.7576941472225
76.11589970902202,1961.7848741305506
133.9572491786129,1992.7110988415018
214.03735309447765,1995.5300488256469
155.98029391180515,1901.0537949372815
199.79138292910983,1763.6520907416498
277.16647350440115,1908.9741694796603
278.0193129048864,2024.014514082074
343.6525910418617,1998.2121756217791
379.4717843605199,2046.8902252349064
381.54766573895694,2105.8860622326874
434.27375793111787,2069.213012151813
424.00669284543454,1998.8484335065875
381.69537935323484,1918.6168333107894
348.9253509865244,1776.4995292229216
443.87183207228594,1845.637816255487
461.03839810653386,1935.659550947717
491.8451676690145,1981.7652103226733
481.06047474828074,2036.7763054663396
487.6194235631075,2104.7660283132914
535.3037960043662,2064.748148508192
546.8455042798105,2009.0903787451207
552.5907752442276,1947.1687835837395
517.9113975277913,1894.6423432255463
520.5540839371752,1809.600807000202
573.7027929670137,1727.4726095221718
615.6722854646723,1854.4863211788593
626.8537743294714,1961.2169381347496
600.5162090924455,2028.3086143517423
586.4366128305395,2088.5417635073695
641.8671427871192,2070.2304408674727
680.9361708858856,2013.9664772537333
730.4543053017466,1903.1690168715422
854.5326525971113,1833.8365082346966
837.6692695117737,1956.256010526843
754.6096946137,2005.5709470444015
758.165916452346,2069.71349260911
766.4656381069864,2131.137534748158
812.5840288361043,2089.3899535088985
821.1402310708319,2036.2979528814171
879.2694812001677,2029.1436398656924
917.9553297374102,1995.1439246095583
926.853317124967,1925.0808765780077
970.7103407026004,1845.8337198116835
990.1935372223376,1754.764935537327
896.7586266970776,1709.060068292369
818.8496073761432,1606.325517940456
936.5111364200966,1595.5290041047367
987.3226415614199,1549.6334850002345
948.6170277703739,1511.6055684884059
874.1385749063082,1526.0043936661293
779.6545087671303,1508.0726682108761
831.4799863669303,1454.4998715532572
896.3809737903241,1471.9188919275468
940.6346769039618,1460.3628536537603
981.8051853446417,1439.482907114995
931.1212369916718,1416.3321405994654
875.7246967525735,1405.6504402908665
815.6109804743182,1374.9798122268126
812.0404333252843,1287.0750893169577
867.2311979815868,1209.6563304000817
925.5424964052319,1141.5160576353187
