932.015,0,84.057846
932.4254,0,83.51186
932.87213,0,82.99518
933.3531,0,82.510185
933.866,0,82.05916
934.40857,0,81.644196
934.97815,0,81.26724
935.57214,0,80.93004
936.1878,0,80.634186
988.82434,0,57.516453
990.83496,0,56.336597
992.5178,0,54.723267
993.7814,0,52.764145
994.55695,0,50.565704
994.8025,0,48.24742
994.5046,0,45.93529
993.6794,0,43.754967
992.3718,0,41.824944
968.8007,0,14.528115
968.0062,0,13.707828
967.1234,0,12.983465
966.1638,0,12.364474
965.13983,0,11.858928
964.06494,0,11.473416
962.95306,0,11.212969
961.8188,0,11.080981
960.6768,0,11.079174
907.07336,0,14.05969
905.9792,0,14.181226
904.90497,0,14.422305
903.8638,0,14.7800045
902.8682,0,15.24999
901.93036,0,15.826566
901.0615,0,16.50274
900.27234,0,17.270323
899.57227,0,18.120007
857.6737,0,75.09646
856.6218,0,76.30933
855.3894,0,77.33824
854.00824,0,78.15668
852.51385,0,78.74353
850.9448,0,79.08368
849.3416,0,79.16836
847.7455,0,78.995384
846.19763,0,78.569214
792.68915,0,59.095776
790.41736,0,58.55895
788.08307,0,58.56343
785.81335,0,59.108986
783.732,0,60.165874
781.95233,0,61.67651
780.5714,0,63.55858
779.6644,0,65.70952
779.2809,0,68.01212
775.8957,0,138.35263
775.32587,0,141.23201
773.9445,0,143.8219
771.8708,0,145.89917
769.28326,0,147.28485
766.40485,0,147.85957
763.4836,0,147.5738
760.7711,0,146.45218
758.50116,0,144.59132
704.2609,0,84.80794
703.5415,0,83.917465
702.9285,0,82.9506
702.4301,0,81.92002
702.05273,0,80.839226
701.8014,0,79.72238
701.67926,0,78.58413
701.6881,0,77.43938
701.8277,0,76.30314
714.9027,0,4.247664
714.9995,0,3.5904918
715.0525,0,2.9283414
715.0614,0,2.2641344
715.0262,0,1.6008015
714.947,0,0.94126976
714.8243,0,0.2884493
714.6584,0,-0.35477972
714.4502,0,-0.98557854
696.3207,0,-50.343964
695.6761,0,-51.751343
694.822,0,-53.04238
693.779,0,-54.186142
692.5719,0,-55.15522
691.2297,0,-55.92639
689.78455,0,-56.48118
688.2711,0,-56.80629
686.72565,0,-56.893936
640.2917,0,-55.92699
637.88104,0,-55.580147
635.6257,0,-54.660835
633.6595,0,-53.223595
632.099,0,-51.35367
631.03687,0,-49.161983
630.536,0,-46.778538
630.6262,0,-44.34471
631.30206,0,-42.004868
648.70746,0,-1.2097497
649.0716,0,-0.2127204
649.328,0,0.8172891
649.4738,0,1.8686745
649.5073,0,2.9295907
649.4282,0,3.988083
649.23737,0,5.0322275
648.9369,0,6.0502586
648.5302,0,7.0307083
621.4359,0,63.656372
621.0225,0,64.65578
620.71954,0,65.693985
620.5304,0,66.75884
620.4574,0,67.83789
620.50134,0,68.91852
620.6617,0,69.98808
620.93665,0,71.034065
621.32294,0,72.04424
657.37225,0,152.90923
658.0339,0,154.96712
658.2378,0,157.1191
657.9745,0,159.26462
657.2562,0,161.30344
656.1167,0,163.14027
654.609,0,164.68932
652.80365,0,165.87817
650.78503,0,166.6513
574.9129,0,186.62909
572.45416,0,186.95831
569.99,0,186.67216
567.6721,0,185.78827
565.6431,0,184.361
564.0279,0,182.47821
562.9258,0,180.25574
562.4047,0,177.83038
562.49664,0,175.35138
570.9704,0,123.31677
571.0497,0,122.71519
571.0924,0,122.10989
571.09827,0,121.50313
571.0674,0,120.897125
570.99976,0,120.294106
570.8957,0,119.696304
570.75555,0,119.10591
570.57983,0,118.52511
548.3285,0,52.285294
548.00964,0,51.099392
547.8386,0,49.883358
547.8179,0,48.65552
547.94775,0,47.434402
548.2264,0,46.238415
548.6495,0,45.085594
549.2107,0,43.99333
549.90155,0,42.97808
573.4991,0,12.507091
574.8397,0,10.191278
575.5182,0,7.602872
575.486,0,4.927208
574.7455,0,2.355867
573.34955,0,0.07296419
571.39825,0,-1.7580433
569.03125,0,-3.00605
566.418,0,-3.5816956
522.7816,0,-7.1952786
521.6605,0,-7.2250123
520.54315,0,-7.1290326
519.4436,0,-6.908544
518.3756,0,-6.566321
517.35266,0,-6.106666
516.38763,0,-5.5353627
515.4926,0,-4.8595967
514.6789,0,-4.087864
483.1063,0,29.413406
482.1535,0,30.591824
481.3897,0,31.90068
480.83246,0,33.309925
480.49457,0,34.78719
480.38376,0,36.29855
480.50262,0,37.809296
480.8484,0,39.284737
481.41315,0,40.69099
505.76886,0,90.132164
506.1628,0,91.04334
506.46445,0,91.9891
506.67087,0,92.96009
506.77997,0,93.94677
506.79074,0,94.93941
506.703,0,95.928215
506.5177,0,96.90346
506.23657,0,97.85552
487.68143,0,150.85672
486.97992,0,152.41745
486.02258,0,153.83574
484.8375,0,155.07007
483.4593,0,156.08426
481.92838,0,156.84865
480.28955,0,157.34084
478.5908,0,157.54643
476.88187,0,157.4594
396.32886,0,146.39114
393.60126,0,145.61009
391.20282,0,144.09444
389.3266,0,141.96619
388.1236,0,139.39664
387.69067,0,136.59265
388.06268,0,133.77994
389.2097,0,131.1849
391.03934,0,129.01646
431.13907,0,93.30368
432.54556,0,91.75881
433.60037,0,89.95542
434.25745,0,87.97222
434.4881,0,85.89578
434.28232,0,83.81673
433.64902,0,81.825806
432.61588,0,80.00992
431.22797,0,78.44833
393.33502,0,43.87867
391.8946,0,42.24307
390.8427,0,40.334244
390.22934,0,38.242867
390.08365,0,36.06828
390.41254,0,33.913773
391.20038,0,31.881691
392.40976,0,30.068558
393.98325,0,28.560497
444.0393,0,-9.887519
444.18347,0,-10.000374
444.32556,0,-10.1158495
444.4655,0,-10.233907
444.60327,0,-10.354507
444.7388,0,-10.47761
444.87207,0,-10.603172
445.003,0,-10.7311535
445.13156,0,-10.861511
484.7085,0,-51.730705
485.566,0,-52.74267
486.28204,0,-53.859222
486.844,0,-55.06072
487.24197,0,-56.32602
487.46902,0,-57.632866
487.5211,0,-58.95826
487.39728,0,-60.278893
487.0998,0,-61.571518
476.84976,0,-95.59944
475.87195,0,-97.82283
474.38696,0,-99.74489
472.48236,0,-101.252235
470.27054,0,-102.25593
467.88196,0,-102.69677
465.45758,0,-102.54874
463.1404,0,-101.82057
461.06714,0,-100.55524
422.68112,0,-70.161835
422.56363,0,-70.06737
422.4476,0,-69.97113
422.333,0,-69.87317
422.2199,0,-69.77348
422.10834,0,-69.672104
421.99832,0,-69.56905
421.88983,0,-69.464355
421.78296,0,-69.35804
383.56625,0,-30.763748
383.00696,0,-30.240591
382.40924,0,-29.76177
381.77664,0,-29.330097
381.11285,0,-28.948101
380.4218,0,-28.618021
379.7075,0,-28.341797
378.97415,0,-28.121048
378.22607,0,-27.957066
319.6709,0,-17.45379
318.4341,0,-17.310688
317.18915,0,-17.322376
315.95526,0,-17.488674
314.75162,0,-17.80701
