933.62164,0,81.761246
1001.2204,0,52.07215
965.5868,0,10.806187
902.3656,0,14.321454
853.23627,0,81.13081
779.93335,0,54.453526
774.7344,0,162.48347
700.94714,0,81.15553
715.3887,0,1.5694636
693.8603,0,-57.042564
625.4936,0,-55.61882
650.4825,0,2.9505668
619.4417,0,67.8242
662.16284,0,163.65541
560.02155,0,190.55011
571.3684,0,120.87259
546.6238,0,47.21061
584.781,0,-2.0610116
517.982,0,-7.5927444
478.3459,0,34.4646
507.62286,0,93.89572
484.98035,0,158.57214
374.84494,0,143.43918
439.42377,0,85.92533
384.5155,0,35.832653
444.62115,0,-10.334445
488.79343,0,-55.94902
472.6051,0,-109.69078
422.20776,0,-69.78705
381.34015,0,-28.51565
314.31497,0,-16.493078
270.12704,0,-63.771996
230.61523,0,-4.8382783
299.06436,0,65.02559
265.22156,0,165.62057
190.66696,0,76.90321
136.8097,0,4.856883
110.7854,0,-71.819695
75.869705,0,-23.865948
40.02162,0,16.588068
87.86497,0,77.42949
9.279657,0,102.83291
-38.366024,0,144.28656
-64.9459,0,195.3799
-83.995995,0,247.67223
-15.53333,0,219.47267
43.475548,0,166.1535
152.7058,0,176.75888
138.6293,0,287.54242
45.261383,0,269.7762
-32.644985,0,293.07745
-92.41572,0,306.39386
-58.175297,0,357.54965
8.610173,0,355.2079
-37.850796,0,410.83258
-26.86523,0,472.8664
23.59048,0,434.07397
84.55304,0,374.671
98.75155,0,452.61218
36.08707,0,501.59537
91.4589,0,523.2223
142.77968,0,570.6163
206.69684,0,560.22253
158.98822,0,491.14993
197.6751,0,384.6227
253.93288,0,263.1983
343.5013,0,245.62091
309.10016,0,367.87012
286.4962,0,458.32706
229.5704,0,492.0365
278.36285,0,561.7709
352.54742,0,571.94507
337.45935,0,508.40372
385.37848,0,434.9222
407.26346,0,334.80673
453.17636,0,231.95026
495.1706,0,327.74756
531.0415,0,400.72327
466.4904,0,404.83508
447.18484,0,470.61044
401.27228,0,512.38416
423.78568,0,571.24884
467.02698,0,525.6722
503.0324,0,467.25452
558.3826,0,463.73843
606.7789,0,408.9971
572.21716,0,334.50067
525.1174,0,259.0433
615.3208,0,259.88318
669.10876,0,352.78708
721.60614,0,260.32648
770.294,0,359.37585
826.7595,0,446.24295
766.99426,0,478.5121
699.5454,0,438.68405
629.97,0,472.67194
582.9192,0,518.8982
525.6814,0,525.00616
494.8042,0,579.7181
558.6136,0,581.1508
617.5009,0,564.33514
656.42267,0,523.9232
710.8689,0,516.7795
757.43005,0,562.6963
696.41846,0,583.77374
648.0228,0,611.8915
601.88684,0,637.4291
641.8721,0,706.4407
684.7918,0,658.982
751.8263,0,637.30817
726.2364,0,712.2158
678.32477,0,770.7222
599.65295,0,762.92993
537.64374,0,726.86365
576.32306,0,688.2278
532.5388,0,634.15424
458.8175,0,628.51886
497.34683,0,682.0516
473.1868,0,752.9106
429.03522,0,697.52356
384.77847,0,635.0358
301.4906,0,636.81134
254.58575,0,708.8264
211.94151,0,630.5599
125.76781,0,641.36633
72.13422,0,581.3369
12.541727,0,581.00073
-14.372592,0,531.0435
-74.00568,0,520.1494
-53.33103,0,582.17664
-17.73719,0,641.4582
47.546032,0,645.9179
10.2941475,0,709.4578
83.85306,0,712.6338
167.7706,0,713.19574
211.3104,0,798.3156
122.07365,0,787.49664
43.42219,0,779.6032
-23.817015,0,773.4281
6.95833,0,842.41876
-21.779367,0,900.25476
-87.1881,0,894.16144
-119.489395,0,951.2918
-57.697647,0,953.1783
6.9940553,0,962.391
44.718292,0,912.87897
73.67254,0,854.1652
144.60178,0,866.49524
177.05116,0,947.0953
214.89299,0,888.89655
282.9807,0,862.18036
306.73495,0,777.74963
352.7524,0,709.90204
407.26706,0,779.0829
358.37677,0,837.5725
346.58054,0,914.92346
417.39062,0,863.9457
480.4534,0,825.076
532.8879,0,785.49274
562.0583,0,831.9814
528.1984,0,884.47845
556.95825,0,941.9151
597.44086,0,888.3632
633.158,0,826.02563
668.8565,0,887.5261
715.0414,0,836.1666
793.8623,0,842.36725
749.2152,0,903.3069
768.83563,0,973.78986
836.6312,0,1001.8946
813.8616,0,938.0188
845.244,0,889.82294
872.7652,0,831.0144
942.75604,0,836.3162
910.66125,0,770.429
834.00586,0,769.3623
761.4854,0,773.5615
801.1529,0,695.80286
877.4719,0,708.0115
946.33105,0,705.1699
918.43164,0,640.3234
854.9277,0,644.5082
811.12836,0,604.3978
815.6781,0,534.5884
879.3433,0,575.14343
868.411,0,507.16846
907.92554,0,447.4157
868.03827,0,369.19986
829.67084,0,263.2137
876.55457,0,163.33698
